03/09/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58186.37621566	NaN	NaN	NaN
58186.37622758	NaN	NaN	NaN
58186.37623948	NaN	NaN	NaN
58186.37625139	NaN	NaN	NaN
58186.37626327	NaN	NaN	NaN
58186.37627517	NaN	NaN	NaN
58186.37628707	NaN	NaN	NaN
58186.37629899	NaN	NaN	NaN
58186.37631089	NaN	NaN	NaN
58186.37632279	NaN	NaN	NaN
58186.37633470	NaN	NaN	NaN
58186.37634662	NaN	NaN	NaN
58186.37635852	NaN	NaN	NaN
58186.37637043	NaN	NaN	NaN
58186.37638233	NaN	NaN	NaN
58186.37639424	NaN	NaN	NaN
58186.37640615	NaN	NaN	NaN
58186.37641805	NaN	NaN	NaN
58186.37642996	NaN	NaN	NaN
58186.37644186	NaN	NaN	NaN
58186.37645376	NaN	NaN	NaN
58186.37646567	NaN	NaN	NaN
58186.37647757	NaN	NaN	NaN
58186.37648949	NaN	NaN	NaN
58186.37650140	NaN	NaN	NaN
58186.37651333	NaN	NaN	NaN
58186.37652522	NaN	NaN	NaN
58186.37653712	NaN	NaN	NaN
58186.37654903	NaN	NaN	NaN
58186.37656094	NaN	NaN	NaN
58186.37657283	NaN	NaN	NaN
58186.37658473	NaN	NaN	NaN
58186.37659665	NaN	NaN	NaN
58186.37660855	NaN	NaN	NaN
58186.37662046	NaN	NaN	NaN
58186.37663236	NaN	NaN	NaN
58186.37664426	NaN	NaN	NaN
58186.37665617	NaN	NaN	NaN
58186.37666809	NaN	NaN	NaN
58186.37668000	NaN	NaN	NaN
58186.37669191	NaN	NaN	NaN
58186.37670381	NaN	NaN	NaN
58186.37671571	NaN	NaN	NaN
58186.37672762	NaN	NaN	NaN
58186.37673952	NaN	NaN	NaN
58186.37675142	NaN	NaN	NaN
58186.37676333	NaN	NaN	NaN
58186.37677523	NaN	NaN	NaN
58186.37678715	NaN	NaN	NaN
58186.37679905	NaN	NaN	NaN
58186.37681096	NaN	NaN	NaN
58186.37682286	NaN	NaN	NaN
58186.37683477	NaN	NaN	NaN
58186.37684668	NaN	NaN	NaN
58186.37685858	NaN	NaN	NaN
58186.37687050	NaN	NaN	NaN
58186.37688243	NaN	NaN	NaN
58186.37689433	NaN	NaN	NaN
58186.37690622	NaN	NaN	NaN
58186.37691813	NaN	NaN	NaN
58186.37693003	NaN	NaN	NaN
58186.37694196	NaN	NaN	NaN
58186.37695386	NaN	NaN	NaN
58186.37696575	NaN	NaN	NaN
58186.37697768	NaN	NaN	NaN
58186.37698959	NaN	NaN	NaN
58186.37700149	NaN	NaN	NaN
58186.37701341	NaN	NaN	NaN
58186.37702533	NaN	NaN	NaN
58186.37703724	NaN	NaN	NaN
58186.37704914	NaN	NaN	NaN
58186.37706104	NaN	NaN	NaN
58186.37707295	NaN	NaN	NaN
58186.37708485	NaN	NaN	NaN
58186.37709676	NaN	NaN	NaN
58186.37710866	NaN	NaN	NaN
58186.37712056	NaN	NaN	NaN
58186.37713247	NaN	NaN	NaN
58186.37714437	NaN	NaN	NaN
58186.37715629	NaN	NaN	NaN
58186.37716819	NaN	NaN	NaN
58186.37718010	NaN	NaN	NaN
58186.37719200	NaN	NaN	NaN
58186.37720390	NaN	NaN	NaN
58186.37721581	NaN	NaN	NaN
58186.37722773	NaN	NaN	NaN
58186.37723963	NaN	NaN	NaN
58186.37725155	NaN	NaN	NaN
58186.37726345	NaN	NaN	NaN
58186.37727537	NaN	NaN	NaN
58186.37728728	NaN	NaN	NaN
58186.37729920	NaN	NaN	NaN
58186.37731110	NaN	NaN	NaN
58186.37732300	NaN	NaN	NaN
58186.37733491	NaN	NaN	NaN
58186.37734681	NaN	NaN	NaN
58186.37735872	NaN	NaN	NaN
58186.37737063	NaN	NaN	NaN
58186.37738253	NaN	NaN	NaN
58186.37739444	NaN	NaN	NaN
58186.37740634	NaN	NaN	NaN
58186.37741824	NaN	NaN	NaN
58186.37743015	NaN	NaN	NaN
58186.37744207	NaN	NaN	NaN
58186.37745397	NaN	NaN	NaN
58186.37746587	NaN	NaN	NaN
58186.37747778	NaN	NaN	NaN
58186.37748967	NaN	NaN	NaN
58186.37750159	NaN	NaN	NaN
58186.37751350	NaN	NaN	NaN
58186.37752542	NaN	NaN	NaN
58186.37753735	NaN	NaN	NaN
58186.37754924	NaN	NaN	NaN
58186.37756116	NaN	NaN	NaN
58186.37757305	NaN	NaN	NaN
58186.37758496	NaN	NaN	NaN
58186.37759686	NaN	NaN	NaN
58186.37760876	NaN	NaN	NaN
58186.37762067	NaN	NaN	NaN
58186.37763258	NaN	NaN	NaN
58186.37764448	NaN	NaN	NaN
58186.37765640	NaN	NaN	NaN
58186.37766835	NaN	NaN	NaN
58186.37768027	NaN	NaN	NaN
58186.37769217	NaN	NaN	NaN
58186.37770409	NaN	NaN	NaN
58186.37771600	NaN	NaN	NaN
58186.37772790	NaN	NaN	NaN
58186.37773980	NaN	NaN	NaN
58186.37775171	NaN	NaN	NaN
58186.37776361	NaN	NaN	NaN
58186.37777553	NaN	NaN	NaN
58186.37778746	NaN	NaN	NaN
58186.37779938	NaN	NaN	NaN
58186.37781131	NaN	NaN	NaN
58186.37782323	NaN	NaN	NaN
58186.37783513	NaN	NaN	NaN
58186.37784706	NaN	NaN	NaN
58186.37785897	NaN	NaN	NaN
58186.37787089	NaN	NaN	NaN
58186.37788280	NaN	NaN	NaN
58186.37789473	NaN	NaN	NaN
58186.37790665	NaN	NaN	NaN
58186.37791855	NaN	NaN	NaN
58186.37793045	NaN	NaN	NaN
58186.37794236	NaN	NaN	NaN
58186.37795426	NaN	NaN	NaN
58186.37796618	NaN	NaN	NaN
58186.37797808	NaN	NaN	NaN
58186.37798999	NaN	NaN	NaN
58186.37800190	NaN	NaN	NaN
58186.37801380	NaN	NaN	NaN
58186.37802570	NaN	NaN	NaN
58186.37803760	NaN	NaN	NaN
58186.37804950	NaN	NaN	NaN
58186.37806141	NaN	NaN	NaN
58186.37807331	NaN	NaN	NaN
58186.37808521	NaN	NaN	NaN
58186.37809712	NaN	NaN	NaN
58186.37810904	NaN	NaN	NaN
58186.37812094	NaN	NaN	NaN
58186.37813288	NaN	NaN	NaN
58186.37814479	NaN	NaN	NaN
58186.37815669	NaN	NaN	NaN
58186.37816859	NaN	NaN	NaN
58186.37818050	NaN	NaN	NaN
58186.37819239	NaN	NaN	NaN
58186.37820431	NaN	NaN	NaN
58186.37821622	NaN	NaN	NaN
58186.37822812	NaN	NaN	NaN
58186.37824003	NaN	NaN	NaN
58186.37825194	NaN	NaN	NaN
58186.37826386	NaN	NaN	NaN
58186.37827577	NaN	NaN	NaN
58186.37828768	NaN	NaN	NaN
58186.37829957	NaN	NaN	NaN
58186.37831149	NaN	NaN	NaN
58186.37832340	NaN	NaN	NaN
58186.37833530	NaN	NaN	NaN
58186.37834722	NaN	NaN	NaN
58186.37835912	NaN	NaN	NaN
58186.37837103	NaN	NaN	NaN
58186.37838293	NaN	NaN	NaN
58186.37839483	NaN	NaN	NaN
58186.37840674	NaN	NaN	NaN
58186.37841866	NaN	NaN	NaN
58186.37843057	NaN	NaN	NaN
58186.37844246	NaN	NaN	NaN
58186.37845438	NaN	NaN	NaN
58186.37846628	NaN	NaN	NaN
58186.37847820	NaN	NaN	NaN
58186.37849012	NaN	NaN	NaN
58186.37850202	NaN	NaN	NaN
58186.37851393	NaN	NaN	NaN
58186.37852584	NaN	NaN	NaN
58186.37853774	NaN	NaN	NaN
58186.37854964	NaN	NaN	NaN
58186.37856155	NaN	NaN	NaN
58186.37857348	NaN	NaN	NaN
58186.37858539	NaN	NaN	NaN
58186.37859728	NaN	NaN	NaN
58186.37860918	NaN	NaN	NaN
58186.37862108	NaN	NaN	NaN
58186.37863300	NaN	NaN	NaN
58186.37864490	NaN	NaN	NaN
58186.37865680	NaN	NaN	NaN
58186.37866870	NaN	NaN	NaN
58186.37868062	NaN	NaN	NaN
58186.37869253	NaN	NaN	NaN
58186.37870446	NaN	NaN	NaN
58186.37871638	NaN	NaN	NaN
58186.37872830	NaN	NaN	NaN
58186.37874021	NaN	NaN	NaN
58186.37875211	NaN	NaN	NaN
58186.37876401	NaN	NaN	NaN
58186.37877591	NaN	NaN	NaN
58186.37878782	NaN	NaN	NaN
58186.37879974	NaN	NaN	NaN
58186.37881167	NaN	NaN	NaN
58186.37882357	NaN	NaN	NaN
58186.37883547	NaN	NaN	NaN
58186.37884737	NaN	NaN	NaN
58186.37885928	NaN	NaN	NaN
58186.37887118	NaN	NaN	NaN
58186.37888311	NaN	NaN	NaN
58186.37889501	NaN	NaN	NaN
58186.37890691	NaN	NaN	NaN
58186.37891881	NaN	NaN	NaN
58186.37893072	NaN	NaN	NaN
58186.37894264	NaN	NaN	NaN
58186.37895456	NaN	NaN	NaN
58186.37896647	NaN	NaN	NaN
58186.37897837	NaN	NaN	NaN
58186.37899028	NaN	NaN	NaN
58186.37900218	NaN	NaN	NaN
58186.37901408	NaN	NaN	NaN
58186.37902600	NaN	NaN	NaN
58186.37903791	NaN	NaN	NaN
58186.37904984	NaN	NaN	NaN
58186.37906175	NaN	NaN	NaN
58186.37907363	NaN	NaN	NaN
58186.37908556	NaN	NaN	NaN
58186.37909746	NaN	NaN	NaN
58186.37910937	NaN	NaN	NaN
58186.37912127	NaN	NaN	NaN
58186.37913316	NaN	NaN	NaN
58186.37914506	NaN	NaN	NaN
58186.37915699	NaN	NaN	NaN
58186.37916888	NaN	NaN	NaN
58186.37918082	NaN	NaN	NaN
58186.37919274	NaN	NaN	NaN
58186.37920466	NaN	NaN	NaN
58186.37921656	NaN	NaN	NaN
58186.37922847	NaN	NaN	NaN
58186.37924037	NaN	NaN	NaN
58186.37925228	NaN	NaN	NaN
58186.37926419	NaN	NaN	NaN
58186.37927610	NaN	NaN	NaN
58186.37928801	NaN	NaN	NaN
58186.37929994	NaN	NaN	NaN
58186.37931183	NaN	NaN	NaN
58186.37932373	NaN	NaN	NaN
58186.37933563	NaN	NaN	NaN
58186.37934754	NaN	NaN	NaN
58186.37935945	NaN	NaN	NaN
58186.37937138	NaN	NaN	NaN
58186.37938326	NaN	NaN	NaN
58186.37939518	NaN	NaN	NaN
58186.37940708	NaN	NaN	NaN
58186.37941899	NaN	NaN	NaN
58186.37943089	NaN	NaN	NaN
58186.37944279	NaN	NaN	NaN
58186.37945470	NaN	NaN	NaN
58186.37946660	NaN	NaN	NaN
58186.37947851	NaN	NaN	NaN
58186.37949042	NaN	NaN	NaN
58186.37950234	NaN	NaN	NaN
58186.37951425	NaN	NaN	NaN
58186.37952617	NaN	NaN	NaN
58186.37953807	NaN	NaN	NaN
58186.37954998	NaN	NaN	NaN
58186.37956188	NaN	NaN	NaN
58186.37957380	NaN	NaN	NaN
58186.37958574	NaN	NaN	NaN
58186.37959765	NaN	NaN	NaN
58186.37960955	NaN	NaN	NaN
58186.37962145	NaN	NaN	NaN
58186.37963336	NaN	NaN	NaN
58186.37964526	NaN	NaN	NaN
58186.37965719	NaN	NaN	NaN
58186.37966910	NaN	NaN	NaN
58186.37968102	NaN	NaN	NaN
58186.37969292	NaN	NaN	NaN
58186.37970482	NaN	NaN	NaN
58186.37971673	NaN	NaN	NaN
58186.37972863	NaN	NaN	NaN
58186.37974056	NaN	NaN	NaN
58186.37975246	NaN	NaN	NaN
58186.37976436	NaN	NaN	NaN
58186.37977626	NaN	NaN	NaN
58186.37978817	NaN	NaN	NaN
58186.37980008	NaN	NaN	NaN
58186.37981199	NaN	NaN	NaN
58186.37982391	NaN	NaN	NaN
58186.37983583	NaN	NaN	NaN
58186.37984773	NaN	NaN	NaN
58186.37985963	NaN	NaN	NaN
58186.37987154	NaN	NaN	NaN
58186.37988346	NaN	NaN	NaN
58186.37989536	NaN	NaN	NaN
58186.37990727	NaN	NaN	NaN
58186.37991916	NaN	NaN	NaN
58186.37993106	NaN	NaN	NaN
58186.37994297	NaN	NaN	NaN
58186.37995489	NaN	NaN	NaN
58186.37996680	NaN	NaN	NaN
58186.37997870	NaN	NaN	NaN
58186.37999062	NaN	NaN	NaN
58186.38000254	NaN	NaN	NaN
58186.38001445	NaN	NaN	NaN
58186.38002638	NaN	NaN	NaN
58186.38003830	NaN	NaN	NaN
58186.38005021	NaN	NaN	NaN
58186.38006213	NaN	NaN	NaN
58186.38007405	NaN	NaN	NaN
58186.38008596	NaN	NaN	NaN
58186.38009788	NaN	NaN	NaN
58186.38010980	NaN	NaN	NaN
58186.38012170	NaN	NaN	NaN
58186.38013360	NaN	NaN	NaN
58186.38014551	NaN	NaN	NaN
58186.38015743	NaN	NaN	NaN
58186.38016934	NaN	NaN	NaN
58186.38018124	NaN	NaN	NaN
58186.38019313	NaN	NaN	NaN
58186.38020504	NaN	NaN	NaN
58186.38021694	NaN	NaN	NaN
58186.38022886	NaN	NaN	NaN
58186.38024077	NaN	NaN	NaN
58186.38025267	NaN	NaN	NaN
58186.38026457	NaN	NaN	NaN
58186.38027648	NaN	NaN	NaN
58186.38028837	NaN	NaN	NaN
58186.38030028	NaN	NaN	NaN
58186.38031218	NaN	NaN	NaN
58186.38032408	NaN	NaN	NaN
58186.38033598	NaN	NaN	NaN
58186.38034789	NaN	NaN	NaN
58186.38035981	NaN	NaN	NaN
58186.38037172	NaN	NaN	NaN
58186.38038364	NaN	NaN	NaN
58186.38039554	NaN	NaN	NaN
58186.38040744	NaN	NaN	NaN
58186.38041935	NaN	NaN	NaN
58186.38043125	NaN	NaN	NaN
58186.38044314	NaN	NaN	NaN
58186.38045505	NaN	NaN	NaN
58186.38046698	NaN	NaN	NaN
58186.38047887	NaN	NaN	NaN
58186.38049077	NaN	NaN	NaN
58186.38050269	NaN	NaN	NaN
58186.38051463	NaN	NaN	NaN
58186.38052655	NaN	NaN	NaN
58186.38053846	NaN	NaN	NaN
58186.38055037	NaN	NaN	NaN
58186.38056228	NaN	NaN	NaN
58186.38057420	NaN	NaN	NaN
58186.38058611	NaN	NaN	NaN
58186.38059803	NaN	NaN	NaN
58186.38060993	NaN	NaN	NaN
58186.38062185	NaN	NaN	NaN
58186.38063377	NaN	NaN	NaN
58186.38064568	NaN	NaN	NaN
58186.38065760	NaN	NaN	NaN
58186.38066953	NaN	NaN	NaN
58186.38068143	NaN	NaN	NaN
58186.38069334	NaN	NaN	NaN
58186.38070524	NaN	NaN	NaN
58186.38071714	NaN	NaN	NaN
58186.38072905	NaN	NaN	NaN
58186.38074095	NaN	NaN	NaN
58186.38075285	NaN	NaN	NaN
58186.38076476	NaN	NaN	NaN
58186.38077665	NaN	NaN	NaN
58186.38078857	NaN	NaN	NaN
58186.38080048	NaN	NaN	NaN
58186.38081238	NaN	NaN	NaN
58186.38082429	NaN	NaN	NaN
58186.38083620	NaN	NaN	NaN
58186.38084810	NaN	NaN	NaN
58186.38086002	NaN	NaN	NaN
58186.38087192	NaN	NaN	NaN
58186.38088383	NaN	NaN	NaN
58186.38089575	NaN	NaN	NaN
58186.38090765	NaN	NaN	NaN
58186.38091954	NaN	NaN	NaN
58186.38093144	NaN	NaN	NaN
58186.38094336	NaN	NaN	NaN
58186.38095527	NaN	NaN	NaN
58186.38096717	NaN	NaN	NaN
58186.38097908	NaN	NaN	NaN
58186.38099098	NaN	NaN	NaN
58186.38100289	NaN	NaN	NaN
58186.38101480	NaN	NaN	NaN
58186.38102672	NaN	NaN	NaN
58186.38103862	NaN	NaN	NaN
58186.38105052	NaN	NaN	NaN
58186.38106244	NaN	NaN	NaN
58186.38107435	NaN	NaN	NaN
58186.38108626	NaN	NaN	NaN
58186.38109817	NaN	NaN	NaN
58186.38111008	NaN	NaN	NaN
58186.38112198	NaN	NaN	NaN
58186.38113387	NaN	NaN	NaN
58186.38114580	NaN	NaN	NaN
58186.38115769	NaN	NaN	NaN
58186.38116960	NaN	NaN	NaN
58186.38118150	NaN	NaN	NaN
58186.38119340	NaN	NaN	NaN
58186.38120531	NaN	NaN	NaN
58186.38121723	NaN	NaN	NaN
58186.38122913	NaN	NaN	NaN
58186.38124104	NaN	NaN	NaN
58186.38125294	NaN	NaN	NaN
58186.38126484	NaN	NaN	NaN
58186.38127675	NaN	NaN	NaN
58186.38128866	NaN	NaN	NaN
58186.38130058	NaN	NaN	NaN
58186.38131249	NaN	NaN	NaN
58186.38132438	NaN	NaN	NaN
58186.38133628	NaN	NaN	NaN
58186.38134818	NaN	NaN	NaN
58186.38136008	NaN	NaN	NaN
58186.38137198	NaN	NaN	NaN
58186.38138390	NaN	NaN	NaN
58186.38139580	NaN	NaN	NaN
58186.38140772	NaN	NaN	NaN
58186.38141962	NaN	NaN	NaN
58186.38143153	NaN	NaN	NaN
58186.38144342	NaN	NaN	NaN
58186.38145535	NaN	NaN	NaN
58186.38146727	NaN	NaN	NaN
58186.38147917	NaN	NaN	NaN
58186.38149109	NaN	NaN	NaN
58186.38150300	NaN	NaN	NaN
58186.38151490	NaN	NaN	NaN
58186.38152679	NaN	NaN	NaN
58186.38153871	NaN	NaN	NaN
58186.38155062	NaN	NaN	NaN
58186.38156256	NaN	NaN	NaN
58186.38157446	NaN	NaN	NaN
58186.38158635	NaN	NaN	NaN
58186.38159828	NaN	NaN	NaN
58186.38161017	NaN	NaN	NaN
58186.38162207	NaN	NaN	NaN
58186.38163398	NaN	NaN	NaN
58186.38164589	NaN	NaN	NaN
58186.38165778	NaN	NaN	NaN
58186.38166969	NaN	NaN	NaN
58186.38168161	NaN	NaN	NaN
58186.38169351	NaN	NaN	NaN
58186.38170543	NaN	NaN	NaN
58186.38171733	NaN	NaN	NaN
58186.38172923	NaN	NaN	NaN
58186.38174115	NaN	NaN	NaN
58186.38175306	NaN	NaN	NaN
58186.38176495	NaN	NaN	NaN
58186.38177688	NaN	NaN	NaN
58186.38178879	NaN	NaN	NaN
58186.38180068	NaN	NaN	NaN
58186.38181259	NaN	NaN	NaN
58186.38182450	NaN	NaN	NaN
58186.38183640	NaN	NaN	NaN
58186.38184831	NaN	NaN	NaN
58186.38186022	NaN	NaN	NaN
58186.38187214	NaN	NaN	NaN
58186.38188403	NaN	NaN	NaN
58186.38189593	NaN	NaN	NaN
58186.38190783	NaN	NaN	NaN
58186.38191975	NaN	NaN	NaN
58186.38193165	NaN	NaN	NaN
58186.38194358	NaN	NaN	NaN
58186.38195549	NaN	NaN	NaN
58186.38196739	NaN	NaN	NaN
58186.38197931	NaN	NaN	NaN
58186.38199121	NaN	NaN	NaN
58186.38200312	NaN	NaN	NaN
58186.38201503	NaN	NaN	NaN
58186.38202695	NaN	NaN	NaN
58186.38203886	NaN	NaN	NaN
58186.38205076	NaN	NaN	NaN
58186.38206265	NaN	NaN	NaN
58186.38207456	NaN	NaN	NaN
58186.38208646	NaN	NaN	NaN
58186.38209836	NaN	NaN	NaN
58186.38211026	NaN	NaN	NaN
58186.38212217	NaN	NaN	NaN
58186.38213409	NaN	NaN	NaN
58186.38214599	NaN	NaN	NaN
58186.38215791	NaN	NaN	NaN
58186.38216982	NaN	NaN	NaN
58186.38218172	NaN	NaN	NaN
58186.38219363	NaN	NaN	NaN
58186.38220552	NaN	NaN	NaN
58186.38221742	NaN	NaN	NaN
58186.38222934	NaN	NaN	NaN
58186.38224125	NaN	NaN	NaN
58186.38225315	NaN	NaN	NaN
58186.38226506	NaN	NaN	NaN
58186.38227697	NaN	NaN	NaN
58186.38228887	NaN	NaN	NaN
58186.38230078	NaN	NaN	NaN
58186.38231268	NaN	NaN	NaN
58186.38232458	NaN	NaN	NaN
58186.38233646	NaN	NaN	NaN
58186.38234837	NaN	NaN	NaN
58186.38236028	NaN	NaN	NaN
58186.38237219	NaN	NaN	NaN
58186.38238409	NaN	NaN	NaN
58186.38239600	NaN	NaN	NaN
58186.38240790	NaN	NaN	NaN
58186.38241981	NaN	NaN	NaN
58186.38243172	NaN	NaN	NaN
58186.38244362	NaN	NaN	NaN
58186.38245554	NaN	NaN	NaN
58186.38246744	NaN	NaN	NaN
58186.38247933	NaN	NaN	NaN
58186.38249124	NaN	NaN	NaN
58186.38250314	NaN	NaN	NaN
58186.38251505	NaN	NaN	NaN
58186.38252696	NaN	NaN	NaN
58186.38253886	NaN	NaN	NaN
58186.38255077	NaN	NaN	NaN
58186.38256268	NaN	NaN	NaN
58186.38257459	NaN	NaN	NaN
58186.38258650	NaN	NaN	NaN
58186.38259842	NaN	NaN	NaN
58186.38261032	NaN	NaN	NaN
58186.38262224	NaN	NaN	NaN
58186.38263414	NaN	NaN	NaN
58186.38264605	NaN	NaN	NaN
58186.38265795	NaN	NaN	NaN
58186.38266986	NaN	NaN	NaN
58186.38268177	NaN	NaN	NaN
58186.38269368	NaN	NaN	NaN
58186.38270559	NaN	NaN	NaN
58186.38271751	NaN	NaN	NaN
58186.38272941	NaN	NaN	NaN
58186.38274133	NaN	NaN	NaN
58186.38275325	NaN	NaN	NaN
58186.38276518	NaN	NaN	NaN
58186.38277709	NaN	NaN	NaN
58186.38278900	NaN	NaN	NaN
58186.38280090	NaN	NaN	NaN
58186.38281280	NaN	NaN	NaN
58186.38282471	NaN	NaN	NaN
58186.38283662	NaN	NaN	NaN
58186.38284852	NaN	NaN	NaN
58186.38286043	NaN	NaN	NaN
58186.38287232	NaN	NaN	NaN
58186.38288422	NaN	NaN	NaN
58186.38289614	NaN	NaN	NaN
58186.38290804	NaN	NaN	NaN
58186.38291995	NaN	NaN	NaN
58186.38293186	NaN	NaN	NaN
58186.38294376	NaN	NaN	NaN
58186.38295567	NaN	NaN	NaN
58186.38296757	NaN	NaN	NaN
58186.38297948	NaN	NaN	NaN
58186.38299138	NaN	NaN	NaN
58186.38300327	NaN	NaN	NaN
58186.38301517	NaN	NaN	NaN
58186.38302707	NaN	NaN	NaN
58186.38303898	NaN	NaN	NaN
58186.38305089	NaN	NaN	NaN
58186.38306279	NaN	NaN	NaN
58186.38307469	NaN	NaN	NaN
58186.38308660	NaN	NaN	NaN
58186.38309849	NaN	NaN	NaN
58186.38311040	NaN	NaN	NaN
58186.38312233	NaN	NaN	NaN
58186.38313426	NaN	NaN	NaN
58186.38314618	NaN	NaN	NaN
58186.38315810	NaN	NaN	NaN
58186.38317000	NaN	NaN	NaN
58186.38318190	NaN	NaN	NaN
58186.38319380	NaN	NaN	NaN
58186.38320571	NaN	NaN	NaN
58186.38321760	NaN	NaN	NaN
58186.38322950	NaN	NaN	NaN
58186.38324141	NaN	NaN	NaN
58186.38325331	NaN	NaN	NaN
58186.38326522	NaN	NaN	NaN
58186.38327712	NaN	NaN	NaN
58186.38328902	NaN	NaN	NaN
58186.38330091	NaN	NaN	NaN
58186.38331282	NaN	NaN	NaN
58186.38332472	NaN	NaN	NaN
58186.38333664	NaN	NaN	NaN
58186.38334854	NaN	NaN	NaN
58186.38336044	NaN	NaN	NaN
58186.38337234	NaN	NaN	NaN
58186.38338425	NaN	NaN	NaN
58186.38339617	NaN	NaN	NaN
58186.38340808	NaN	NaN	NaN
58186.38341997	NaN	NaN	NaN
58186.38343186	NaN	NaN	NaN
58186.38344379	NaN	NaN	NaN
58186.38345570	NaN	NaN	NaN
58186.38346759	NaN	NaN	NaN
58186.38347950	NaN	NaN	NaN
58186.38349140	NaN	NaN	NaN
58186.38350330	NaN	NaN	NaN
58186.38351519	NaN	NaN	NaN
58186.38352710	NaN	NaN	NaN
58186.38353899	NaN	NaN	NaN
58186.38355089	NaN	NaN	NaN
58186.38356279	NaN	NaN	NaN
58186.38357470	NaN	NaN	NaN
58186.38358660	NaN	NaN	NaN
58186.38359851	NaN	NaN	NaN
58186.38361042	NaN	NaN	NaN
58186.38362234	NaN	NaN	NaN
58186.38363426	NaN	NaN	NaN
58186.38364617	NaN	NaN	NaN
58186.38365809	NaN	NaN	NaN
58186.38366999	NaN	NaN	NaN
58186.38368191	NaN	NaN	NaN
58186.38369381	NaN	NaN	NaN
58186.38370573	NaN	NaN	NaN
58186.38371764	NaN	NaN	NaN
58186.38372954	NaN	NaN	NaN
58186.38374146	NaN	NaN	NaN
58186.38375336	NaN	NaN	NaN
58186.38376527	NaN	NaN	NaN
58186.38377718	NaN	NaN	NaN
58186.38378910	NaN	NaN	NaN
58186.38380100	NaN	NaN	NaN
58186.38381290	NaN	NaN	NaN
58186.38382480	NaN	NaN	NaN
58186.38383669	NaN	NaN	NaN
58186.38384860	NaN	NaN	NaN
58186.38386050	NaN	NaN	NaN
58186.38387241	NaN	NaN	NaN
58186.38388436	NaN	NaN	NaN
58186.38389625	NaN	NaN	NaN
58186.38390815	NaN	NaN	NaN
58186.38392007	NaN	NaN	NaN
58186.38393197	NaN	NaN	NaN
58186.38394387	NaN	NaN	NaN
58186.38395578	NaN	NaN	NaN
58186.38396768	NaN	NaN	NaN
58186.38397959	NaN	NaN	NaN
58186.38399151	NaN	NaN	NaN
58186.38400343	NaN	NaN	NaN
58186.38401534	NaN	NaN	NaN
58186.38402724	NaN	NaN	NaN
58186.38403914	NaN	NaN	NaN
58186.38405105	NaN	NaN	NaN
58186.38406295	NaN	NaN	NaN
58186.38407486	NaN	NaN	NaN
58186.38408675	NaN	NaN	NaN
58186.38409865	NaN	NaN	NaN
58186.38411057	NaN	NaN	NaN
58186.38412247	NaN	NaN	NaN
58186.38413438	NaN	NaN	NaN
58186.38414628	NaN	NaN	NaN
58186.38415819	NaN	NaN	NaN
58186.38417010	NaN	NaN	NaN
58186.38418200	NaN	NaN	NaN
58186.38419390	NaN	NaN	NaN
58186.38420581	NaN	NaN	NaN
58186.38421770	NaN	NaN	NaN
58186.38422960	NaN	NaN	NaN
58186.38424150	NaN	NaN	NaN
58186.38425340	NaN	NaN	NaN
58186.38426532	NaN	NaN	NaN
58186.38427723	NaN	NaN	NaN
58186.38428913	NaN	NaN	NaN
58186.38430104	NaN	NaN	NaN
58186.38431295	NaN	NaN	NaN
58186.38432486	NaN	NaN	NaN
58186.38433676	NaN	NaN	NaN
58186.38434865	NaN	NaN	NaN
58186.38436056	NaN	NaN	NaN
58186.38437246	NaN	NaN	NaN
58186.38438436	NaN	NaN	NaN
58186.38439626	NaN	NaN	NaN
58186.38440817	NaN	NaN	NaN
58186.38442007	NaN	NaN	NaN
58186.38443198	NaN	NaN	NaN
58186.38444387	NaN	NaN	NaN
58186.38445577	NaN	NaN	NaN
58186.38446767	NaN	NaN	NaN
58186.38447958	NaN	NaN	NaN
58186.38449148	NaN	NaN	NaN
58186.38450338	NaN	NaN	NaN
58186.38451529	NaN	NaN	NaN
58186.38452718	NaN	NaN	NaN
58186.38453909	NaN	NaN	NaN
58186.38455102	NaN	NaN	NaN
58186.38456291	NaN	NaN	NaN
58186.38457481	NaN	NaN	NaN
58186.38458671	NaN	NaN	NaN
58186.38459863	NaN	NaN	NaN
58186.38461054	NaN	NaN	NaN
58186.38462244	NaN	NaN	NaN
58186.38463435	NaN	NaN	NaN
58186.38464626	NaN	NaN	NaN
58186.38465817	NaN	NaN	NaN
58186.38467007	NaN	NaN	NaN
58186.38468198	NaN	NaN	NaN
58186.38469388	NaN	NaN	NaN
58186.38470579	NaN	NaN	NaN
58186.38471768	NaN	NaN	NaN
58186.38472959	NaN	NaN	NaN
58186.38474149	NaN	NaN	NaN
58186.38475339	NaN	NaN	NaN
58186.38476530	NaN	NaN	NaN
58186.38477722	NaN	NaN	NaN
58186.38478912	NaN	NaN	NaN
58186.38480102	NaN	NaN	NaN
58186.38481293	NaN	NaN	NaN
58186.38482485	NaN	NaN	NaN
58186.38483675	NaN	NaN	NaN
58186.38484866	NaN	NaN	NaN
58186.38486056	NaN	NaN	NaN
58186.38487245	NaN	NaN	NaN
58186.38488437	NaN	NaN	NaN
